"GA013-001"	"GA013-002"	"GA013-003"	"GA013-005"	"GA013-006"	"GA013-007"	"GA013-008"	"GA013-009"	"GA013-011"	"GA013-012"
"MNC5701825"	0.0474281035283391	-0.159437844580222	-0.0755274065238834	0.176315653659575	0.13755077751493	0.316841138009315	0.0331129354412767	0.0809196698614635	0.029606335521805	-0.059188789357081
"MNC5697480"	-0.173138189607055	-0.196589867189571	-0.60697170789903	0.340263157746465	-0.00610691818153331	0.260079394937731	0.0797135702140731	-0.237484578609582	0.0584892134957969	-0.392867345251871
"MNC5688943"	0.291109405876654	0.0122710723353595	-0.111953424222374	0.0810679925478325	-0.171760060330193	0.167712426314221	-0.147602458490299	0.0308611536378552	-0.229404723897464	0.140693881479919
"MNC5696266"	-0.487896648961269	0.376780599952519	0.700805978068306	-0.0464987230280081	0.715962674779043	0.277356391408420	0.389821732993823	0.0341961363234423	0.758019843016715	0.2196043939067
"MNC5696618"	-0.189162247487969	-0.0615261641617959	-0.352805096582137	0.0687504395771443	-0.149960173515804	0.258908749264988	-0.0342029584601432	-0.175175028511703	0.0480797713077148	-0.0723863891830166
"MNC5691875"	-0.00624175932095661	-0.00773909106464152	-0.212839653290305	-0.312143950650952	-0.299205231966621	0.0555984603324081	-0.207379721378571	0.0857526582627045	0.0968711284307501	-0.162085925337569
"MNC5702755"	-0.384005328062099	-0.376430075268497	-0.174157464548909	0.0778597884905076	0.322090934877826	-0.0546514485121062	-0.173401411646145	-0.263022366840455	-0.165885000786623	-0.112049349246563
"MNC5689820"	-0.0263613405976132	0.085307776860082	-0.0278734889997482	0.00310041824629922	0.263909426625264	0.0715251003738145	-0.0238857221732706	-0.0783019982328914	0.0312893336629211	-0.105317605457719
"MNC5699303"	0.151964383495956	-0.0495802879775543	-0.0300708652941641	0.172889671863221	0.100270248872486	0.283571927581495	-0.131811604083373	0.101766324082698	-0.0579756507917582	-0.0420941635337002
"MNC5698996"	-0.0809162291012518	-0.0131313532775435	0.129927103821501	-0.0742900370717366	0.0102152387296713	-0.264515782752608	0.211477084644204	0.0142783684680892	0.00085382134416832	0.116994526616126
"MNC5693901"	-0.160695171869818	-0.275119908841877	-0.326446167938593	0.104662472176130	0.00904358466417211	0.238734792261692	-0.0124360029376851	-0.143230626595647	0.0389019283715440	-0.134177944745101
"MNC5688819"	-0.277514497901984	0.255593852514579	0.43906714893019	-0.0676291157596277	0.342815868129029	-0.188690085019559	0.433097003033213	-0.055734120994716	0.583264299893675	0.109609884066844
"MNC5699085"	0.197822435248013	0.100389508350742	-0.00285724067331081	-0.137796703457783	0.0263720520349046	0.285104330053813	-0.0916902040069856	0.142588884440405	-0.0680867325495675	-0.0815084936420152
"MNC5698851"	-0.204975237879672	-0.13032378277819	-0.311184838119684	0.159005833390497	-0.0739771753525207	-0.271133178029812	-0.0176158082218861	-0.216057876220918	0.105020772362585	-0.124588416790187
"MNC5703178"	0.0444369004738047	0.0930839526261207	-0.126720828317457	0.075321980576691	-0.181981425491840	-0.529537378569285	-0.00136454131602203	-0.256926328881282	-0.0618003882107418	-0.157559974023891
"MNC5691133"	0.0372310295771382	0.139780035606711	0.321071062622229	0.281991071356221	0.276294131826159	-0.126350300510885	0.376804395000963	-0.0719804838610642	-0.0865206131220731	-0.0137188337804199
"MNC5692592"	0.224008021029242	0.0354048828379831	-0.0148663039384195	-0.0769559522647984	-0.081857813519188	-0.00876719525117325	-0.167484133454607	0.148043984617165	-0.110964527989103	0.106471193018521
"MNC5696468"	0.0289654686301985	-0.0688083376537362	-0.0779427913466867	0.0678639363197344	0.180689850318493	0.176884753010622	0.420073273899285	-0.131648728580393	-0.265582422896438	0.10142656370977
"MNC5693077"	-0.512864344109086	-0.047183749336825	0.0378954226067033	0.111300182376190	0.153302971539931	0.253100504781152	0.0701856158512796	0.0600429040817655	0.4882864476455	0.501163463028282
"MNC5696982"	-0.114390434626752	-0.0479691384494357	0.394303607285781	-0.0608092113625081	0.279827887067641	-0.0324472805672829	0.359624534595981	-0.0145354109055778	0.245873571377088	0.462240878177599
"MNC5703532"	-0.0604495789193353	0.360221198458351	0.580709933973466	-0.0567738079679721	0.162917126144355	-0.0923187611730979	0.395614439642214	0.183535546746585	0.438342218901981	0.533847018519689
"MNC5688699"	0.23608736955734	0.0237396802955186	-0.0455026898621658	0.0264000967940972	-0.0959571842322908	0.0091203200157206	-0.166997919395284	0.212815579407004	-0.0157207774522733	0.032663339356347
"MNC5695373"	-0.281400988688668	0.166710942257468	0.0681083591888359	0.124838944644535	-0.109317877423586	-0.518259747822269	0.227086430443022	-0.412836539645001	-0.165953743006946	0.101630314137830
"MNC5702657"	-0.273863099136009	-0.440300075066103	-0.154300793732979	-0.366056560380855	-0.342743314565534	-0.454629954403031	-0.283015469981592	-0.38445529246816	-0.318543838297797	-0.133319631743150
"MNC5693580"	-0.0179661486930646	0.0146745231985459	0.406323124932912	-0.0696071051918278	0.189942660118057	-0.169651875728129	0.23948216930437	0.0826704808103380	0.103131407354257	-0.00705937929479288
"MNC5699451"	0.0250529665580402	0.322271253484499	0.132445489943932	-0.0409479665699614	-0.122551839322235	-0.0159496225962862	-0.0384425627532795	0.0740508979786581	-0.0356898248121288	-0.123989902151527
"MNC5702982"	-0.189635565778485	-0.0261613453443238	-0.187420797592145	0.068107095266077	-0.0634027674865624	0.233951931069273	0.0405039349071834	-0.131886221372420	-0.0120545346494692	-0.0471955206379462
"MNC5697294"	-0.062638135619015	0.201695202078446	0.199246788901806	-0.226167460746546	-0.0316744763786883	-0.0577085389770228	0.309864859019170	-0.145665084741178	-0.0386427998442746	0.481079692209964
"MNC5699900"	-0.293296264285811	0.00751673589143643	-0.299473878119234	0.303616435759658	-0.0445634138835070	0.106335798493951	0.0198670406859455	-0.217050666135276	0.109023668464998	-0.242260061174482
"MNC5689051"	0.225769550524859	-0.0988271826052842	0.0907915872997378	-0.226246975534246	-0.176155880318077	0.115026193762363	-0.145161751859463	0.192889440668132	-0.129292815915937	0.147714454925652
"MNC5692284"	-0.156946098388847	0.0810710081518475	0.374440064857314	-0.0392223996712273	0.455100840068244	-0.00179627384636265	0.458435305471344	-0.204096150892694	0.197949602309894	0.238198021960605
"MNC5699977"	-0.233368092655214	0.100488739314830	-0.130394144799762	0.190203217047104	0.0390666040483584	-0.166562933305071	0.0907525552908913	-0.323182636198423	-0.0157900208920067	-0.0810286383110536
"MNC5698715"	-0.186756139919364	-0.468512927322607	-0.499923155331912	0.0107523271028501	0.0212176877216314	-0.127791673270349	-0.0754498369636572	-0.229005253513907	-0.000606133689944867	-0.562274413499672
"MNC5699690"	-0.0912008578436557	-0.0568188911500472	-0.128747846515827	-0.0970847775731212	-0.273599673697754	-0.413801286290971	0.0544785358090575	-0.173336805324753	-0.17087577231812	0.000300850604816485
"MNC5695447"	0.162259920249040	0.205287504912594	-0.128066209474038	0.0761856229499335	-0.367406978135017	0.0550150046658996	-0.0673180557269081	0.194633636667457	-0.117440347966942	-0.0893793890538019
"MNC5689895"	-0.234005691769396	-0.045066170862423	0.166572467809496	0.120099638057197	0.0801108107478313	-0.288500319095741	0.151511696706776	-0.0691938429645293	0.142740592792970	0.108483874845761
"MNC5689958"	-0.276400479487268	-0.258541879768617	-0.0311106437460024	-0.287190513423036	0.442348918254779	0.133417032704215	0.183382677122521	0.0716834972127968	0.607759540121819	-0.221265020151228
"MNC5701973"	0.221809568304121	0.0335867547870553	-0.336465426373478	0.322445265158979	-0.138570608121332	0.0343753224492866	-0.299817804857477	-0.105411972954114	-0.277931589847846	-0.350887556700167
"MNC5688884"	-0.0452072655964307	0.150284319173413	0.238033296015669	-0.322354146512045	0.358499499079887	0.173254781073324	-0.395034082036662	0.0634334322519635	0.188397354818558	0.312504504358733
"MNC5696829"	-0.0884130528267898	-0.0755677534485101	-0.107171122057723	0.0198421987809385	0.0338166379354008	-0.277749039083815	0.0481376053679606	-0.308442659482702	-0.207943481888761	-0.0351320518545555
"MNC5700993"	-0.0747035755333844	-0.516778409324688	-0.321987065913006	0.0117301710047181	0.00132402856381332	0.0990537420102287	0.186034998080900	-0.123308692097337	0.042772501032527	-0.15303133825275
"MNC5693535"	-0.311651960793814	0.552407305347484	0.701890940535788	0.121211438713959	0.89782245658821	0.34645247487742	0.47482856985298	0.110613200000183	0.719799598694495	-0.00758758352857315
"MNC5700699"	-0.0489019047483925	0.282670565757322	0.303097952867108	-0.00124090564542402	0.120900674903460	0.160106018558532	-0.0347206099500853	0.072714268046492	0.028811198792306	0.0438050534192712
"MNC5700300"	0.188835880145926	0.233044636799438	0.0719941407093166	-0.093979865149895	-0.148948517392496	-0.188314885794002	-0.0670655105532058	0.159124197548330	-0.0400889739268696	0.078855467279714
"MNC5702045"	0.0086524406482944	-0.113559467096529	-0.110319863698732	0.202355713421939	-0.0412789299069302	0.363897708382325	-0.091078178632741	-0.0601806514456643	-0.170206088306902	-0.113887646982534
"MNC5694865"	-0.108696971908493	-0.0814368086160916	-0.0579449931482709	-0.0277431725001803	0.314166935980908	0.138865956506323	0.299108957329747	-0.090735070869761	0.159861498876864	0.000285194232842971
"MNC5693397"	-0.228311699869468	0.294074906734748	0.554963780467779	0.108577807025995	0.695858117116868	0.146084362791249	0.441058527169482	0.0692920563179916	0.441092358275823	0.0364711013826122
"MNC5702432"	0.233443524909096	-0.219516651158355	-0.0391357308127216	0.198355152051845	-0.194792344809280	0.175132282709911	0.148977955771209	0.0474304734986617	0.0491769062036773	0.0229619943435181
"MNC5698278"	-0.114367928718746	-0.446904434846606	-0.127511784036096	-0.184958918753499	-0.0511296324476247	-0.246985606748064	0.0352542992661305	-0.31726454216636	-0.0298749708565961	-0.224886644392402
"MNC5691183"	-0.02440996975467	-0.246617108501132	-0.154991450555639	0.28034618425719	0.216864013953889	0.213432134679136	0.157981008770461	-0.0243556566226347	0.338553038823311	-0.337525200758207
"MNC5691970"	-0.0893376096014076	-0.254070015420296	0.0691444204045876	-0.223379190010247	0.0505651872767135	-0.0425541642297068	0.232224752759191	-0.0130955213608413	0.124820305429104	-0.0600021791256050
"MNC5701117"	-0.465930318249959	-0.158296394647698	-0.177069007989942	-0.0614664047367219	-0.0372399178781351	-0.129207302433091	-0.284261317288706	-0.224191060165639	-0.00519256840220206	-0.247060763818419
"MNC5701976"	-0.0489499345151923	0.173089494567045	0.0713922555781919	0.134110575705665	0.279600740565652	0.250977025303018	-0.0462820543957828	0.183867006813678	-0.114352810068539	0.0810466486289442
"MNC5690208"	-0.326879789558057	-0.139128811859102	-0.294045799274292	0.282182894809920	-0.0191302300346908	-0.361715724638372	-0.305628136781484	-0.213393547646621	0.0637211380356959	-0.0626136787986228
"MNC5700835"	0.0988088093956608	-0.0353963725379983	-0.318685965293637	-0.338197330579506	-0.180746055860431	0.176368948129324	0.00870844089812496	0.00977513003583913	-0.0412104347318132	-0.0596633977396378
"MNC5702759"	-0.184212518789885	-0.356169029210108	0.0675744591561949	-0.205374024946052	0.128555483837184	-0.159556004394764	0.17056200618007	-0.129213941650095	0.0759601226034309	0.159254658889622
"MNC5690040"	-0.245698620499411	-0.112975190805151	-0.171664062377817	0.0417243761289091	0.000723574349931101	0.095190333798728	0.217228256303676	-0.184708872069189	0.161916401102235	0.173216090189096
"MNC5702895"	0.0208733477248289	-0.231701831331095	-0.091069421740533	0.242423733981549	0.00694072381001008	-0.318826770850984	-0.111721745115132	-0.110511064665350	0.0711698516931941	-0.0895631839872062
"MNC5703561"	-0.212410243927820	-0.175681055486074	-0.0949695605121225	0.151072631862635	-0.0297474433686226	-0.447802146566534	0.0704310627143463	-0.328699165394892	-0.311954930963665	0.0110519217404777
"MNC5692806"	0.0611389607768219	-0.138295404464393	0.0943110137221683	-0.0424659284078446	-0.154382865165579	-0.199951601518891	-0.126122598024770	0.00759128001874228	-0.209146457328265	-0.0417884653108829
"MNC5700824"	0.293679181927335	0.083413545391942	-0.0546362821070959	0.000393952264815381	0.223464755778885	0.0200508705324804	-0.0925750314563544	0.134591179601575	-0.079454513214361	0.0955680189591067
"MNC5690625"	0.156816976617434	0.278678882514513	0.191528657171737	0.520798594682906	0.233217146004857	0.404515718569429	0.218727560195227	-0.0658531657876258	0.379095721226292	0.0135965360756726
"MNC5698762"	-0.0876005627793388	-0.332217351452082	-0.624565243050948	0.273131706412351	0.0152489064077590	0.133226194685726	-0.0282235053724617	-0.122628118213054	0.116168930341464	-0.544897262836905
"MNC5693382"	0.238568044124353	-0.067219330582414	-0.0405119303554703	0.328366222694793	-0.219723919317127	-0.0217430650389192	-0.113164493119863	0.150077168337068	-0.0818124218213673	0.174314500845782
"MNC5688941"	0.0547672808578058	-0.0644016730385995	0.170681990173272	0.137039743445458	0.0403092342294412	0.125241469998269	0.00665553721311778	0.0855131600801867	0.0331751823271336	0.0497427999327003
"MNC5690457"	0.0589559545641903	0.0967886884564978	0.0835933877735143	-0.0680140159840919	0.290527919111216	0.154519731484015	0.224005364729696	0.194781806991987	0.0474938549945614	0.0780705527276936
"MNC5696408"	-0.250846149981940	-0.216327683526396	0.125600298798238	0.145525371217868	0.369265930770393	-0.118248563131473	0.163280298070912	-0.259641209114017	0.144477115470473	0.00575071587168495
"MNC5691911"	-0.251037015025625	-0.753703975756089	0.0617806806313175	-0.464021105369804	0.0876862708629939	-0.129282839835352	0.0604740295873509	-0.131431966706039	0.116708403255413	0.0780510084774919
"MNC5696414"	-0.173052767796019	-0.365442474115334	-0.228399474774655	0.120913978377340	0.248505005929062	0.270831821543363	0.0269431670135507	-0.0400479761447226	0.208591182278002	-0.194049016554312
"MNC5701150"	-0.152222525034274	-0.315161887109602	-0.0364673996461458	0.145942607720310	-0.0516229052988051	-0.380656447919332	-0.117272241834076	-0.159677702466301	-0.231706111825793	-0.0844578856621145
"MNC5689743"	-0.0268533298293491	0.0236656421027412	-0.177985613796591	0.117042847701397	-0.0383610583078647	0.171659644967509	-0.0307677016231938	-0.0356540771533739	0.041861203490536	-0.0979960418678853
"MNC5694857"	0.101928989129265	-0.621259535203016	-0.0307018242037871	-0.346059102788195	-0.0249212341553082	-0.137272638591846	0.233622188770139	-0.168653351687208	0.112674784997401	-0.0175228382680992
"MNC5694416"	-0.384499216438020	-0.117948519820289	0.0477240530988005	0.00625632085741182	0.0970217848129266	-0.438417361037619	-0.00634336628393713	-0.28326192251669	-0.066062680216194	0.0294335196910930
"MNC5697037"	0.0378768083846122	-0.183620258333524	-0.171226941498685	-0.0351448037716977	-0.125177935448716	0.100857367659357	-0.141281698274785	-0.0153955406573805	-0.00589670351649368	0.0181239183161758
"MNC5696303"	-0.663896237693367	0.21868297934909	-0.463082286052394	0.346782480113913	-0.241627137336003	-0.0279206504544558	-0.54611698720308	-0.342214460762776	0.00237668491579725	-0.377077170692849
"MNC5703262"	0.334828328018823	0.252351909456376	0.0800874120493455	0.0989248828764382	-0.00130781101331422	0.0220914253154723	-0.0393495836698363	0.17703821524168	-0.106562518606775	-0.0367472937716783
"MNC5702473"	0.128412570017126	0.156192489005884	-0.0451471419592646	0.293898550787883	-0.0689806479515224	0.310032888394534	-0.107952764444889	0.197167342975342	-0.418084736711547	0.0908999497379296
"MNC5695956"	0.224711255269451	-0.210012221927374	-0.134436742950846	-0.246386989567965	-0.171220945498531	-0.32918845006545	-0.0946442944642372	-0.0261947715680520	-0.105163521029953	0.216192971807101
"MNC5688671"	-0.0274753817994665	-0.0147703779607801	-0.136382870454914	0.115422350953519	0.267334478733158	0.182921351653781	0.171470134578321	-0.0731316713303186	0.0282768235555786	-0.0824985230750274
"MNC5689954"	0.221077616670696	0.0881662683103521	-0.0506240854381547	0.124815354169425	0.0203473007422831	0.177864573203889	-0.225179231340215	0.156102988788335	-0.208747170835939	0.267693339500955
"MNC5702772"	-0.262720227059161	0.3111698991765	0.381069643076336	0.129842518731822	0.345509777293151	-0.127735021154821	0.44158617502032	0.0341127596773501	0.385370912256792	0.0475800490094336
"MNC5702806"	-0.0253648236165712	-0.0369010963126634	0.260279439452102	-0.0699078412251	-0.124769109526797	0.152881211750927	0.0214199283740245	0.133574799772951	-0.0207892837951286	-0.0374905748024703
"MNC5698195"	-0.00458351139882106	0.168298919297407	-0.123622942782741	-0.242806422801736	-0.360837445451938	-0.12030835762446	0.0832919004378506	0.133513923378484	0.0604686340809369	-0.168277785795763
"MNC5691777"	0.0708480654453457	0.0595922658027457	-0.139583086972401	-0.0957245785913114	-0.297423909960681	-0.443831215110482	-0.177534083520255	-0.0385667251905891	-0.360961453665128	-0.140631985110301
"MNC5695440"	-0.0101607914942387	-0.169442614493341	-0.603249821034232	0.197060384665953	-0.0366957853819767	0.365261634130279	0.0749819851959888	-0.144384621075686	0.0655397961279536	-0.34944731978699
"MNC5693843"	0.0879615260587032	0.161920333373504	0.233410278247034	-0.0312765227066817	0.289769650562565	-0.0850000424571588	0.230887793896286	0.181046768290721	0.323966307705388	0.127849748322826
"MNC5693699"	-0.0143884642154419	0.291860020789469	0.119624892784396	-0.09607393004025	-0.143479157575986	0.180871438992656	-0.328241248477735	0.0801636646440843	-0.127904299879076	-0.249319524231696
"MNC5692160"	-0.202274333512136	0.101361433639553	0.431936327240565	0.211806001186163	0.376755321583243	-0.226699500281154	0.382104371518253	-0.0687424120066046	0.369832307210200	0.29518116391423
"MNC5688799"	0.212411363656363	0.0958980971415235	-0.216958156116887	0.0744871441793038	-0.144222611462349	0.118848219659109	-0.0212645414432151	0.102849358317775	-0.144188801150106	-0.145145915712085
"MNC5692452"	0.082891705092512	-0.0136660231579915	0.367213484949837	-0.210251569995779	0.233795795228313	-0.189041034696503	0.506485065764534	0.0333320037492629	0.349234745026667	0.255137245997907
"MNC5697599"	-0.389143488162152	-0.361149935283185	-0.148667624883977	-0.201107218758663	-0.126151417262977	-0.110665760589571	-0.27652607950244	-0.239313493543784	-0.0955967161416707	-0.086585571218867
"MNC5698662"	0.414726160759906	0.131172066037225	0.125621407572394	0.0592388818889005	-0.132383394298326	-0.10068323312128	-0.260357773071807	0.349520931954715	-0.167768116629184	0.173159407004263
"MNC5688899"	-0.187130271924336	0.111606491349005	0.0113976854443663	-0.0878633303264386	-0.0600580416928407	-0.0141164925493863	0.00894806558915481	0.161928780678516	0.190092148070089	0.17675995605563
"MNC5693027"	-0.377000675733935	-0.425456826326829	-0.327160555451581	0.0136698787670894	0.204186655220732	-0.0322492242658619	-0.289020881850557	-0.286548800284725	-0.308877793785490	-0.328956769288483
"MNC5689191"	0.138801962992153	-0.0108011927731343	-0.0566250176888147	-0.104745902732941	0.23257638406271	0.110886650103409	-0.039898498557862	0.163470349590200	0.00164709384880261	-0.0533674263105042
"MNC5700105"	0.262910976285993	0.0156169092508901	0.143970982285724	-0.0222960948360368	0.0780875374047244	0.103496741180723	-0.098333686160232	0.201135536279790	-0.130582827250279	0.173223052004126
"MNC5696570"	-0.194557735995044	-0.0302605005868534	-0.0164602815977571	0.273130524537076	-0.0473275177306104	0.0928277909219461	-0.0206021595774110	-0.217466706126526	0.122283040031723	0.156616242735958
"MNC5691018"	-0.215245388276127	-0.409028162804319	-0.235691864561367	-0.379455899578202	-0.0522542888174686	-0.636670340166669	-0.299025563519931	-0.750136577405414	-0.981573428031059	-0.735752600056832
"MNC5702248"	-0.00647060382655789	-0.0335193439540966	0.0275756429174255	0.0333134824065177	0.189069370083908	0.0574945358752498	0.12076491742371	-0.122873249272012	0.195781045930959	-0.0287476488031437
"MNC5694341"	0.179540348724608	-0.00810538450939502	-0.037560524520045	-0.299676358600134	-0.209347182685111	-0.189126555136450	-0.0597307414733454	0.0478153452152593	-0.217620414372189	0.0807482586348025
"MNC5697360"	0.152055442206156	-0.0526022176100547	-0.0338087061960969	-0.0383327707701443	-0.103558677082256	-0.256905667043609	0.0491346624559628	0.0192162083791169	0.146051010988356	0.077813781448119
"MNC5698398"	0.302383592484897	0.284751103860236	0.00455658373864594	-0.158063932183068	-0.145950942111069	-0.0626839633216657	-0.154132123491689	0.292328359039839	-0.344851474248626	0.0614404841507416
"MNC5697956"	0.227603443779392	0.0199007429693579	-0.0109713869314082	-0.0380538612824751	-0.197567872317751	-0.064269723747772	-0.0462135974566525	0.481441814740223	-0.275148834811486	0.0954102577807965
"MNC5700732"	-0.0382474680727371	0.271204509653347	0.326737038684527	0.183424041433784	0.470944952645241	0.109480746719298	0.400386952444708	0.230885978703599	0.502346607439695	0.089216478546097
"MNC5694522"	-0.00106615338454636	-0.0622236630633091	-0.210788697149821	-0.0399208880204536	-0.102370249602445	-0.0491065937607989	0.130734536486663	-0.0763939761056192	0.102746432733038	-0.278268878434967
"MNC5688105"	-0.0970145610918692	-0.0109118931256526	0.047824955447785	0.173133283343669	-0.0854453129872239	-0.117192910244378	0.0410231388716003	-0.164631762587330	0.124408593129901	-0.000922170816625146
"MNC5689120"	0.121897366123597	0.341249203711445	0.234048337271626	0.109170088201116	0.121567721091695	0.198605110844872	0.220574544394391	0.0983689622003887	0.284545835439345	0.213235417495094
"MNC5694372"	-0.191944024513475	0.0844886099785723	0.089315515129094	-0.177816872217276	0.134635566384440	-0.103238452694459	0.101304597977771	-0.587701853722513	-0.326603320898892	-0.00216850092054137
"MNC5693928"	-0.0374598933347694	-0.189174493231924	-0.174504958639970	0.211674812644214	0.173549534728931	-0.0487284395650922	-0.201975239245572	-0.175013518099310	-0.0295778566027111	-0.449960797148853
"MNC5703577"	-0.244068772230558	-0.0388809787586935	-0.0244621187529866	0.283257023788982	0.226651591135329	0.125293928681297	-0.0246858345885627	-0.203133283340982	0.0956898907959205	-0.0618499722391668
"MNC5689094"	-0.0706373583285024	0.239948348484625	0.368072067835942	0.234567803007942	0.326630803399247	0.15302723651116	0.457352236986798	-0.0919715332535623	0.383435071073779	0.403769723394794
"MNC5691582"	0.0037240947660324	-0.0150978670752411	0.0363595110978927	-0.131567699471454	-0.204040474461465	0.248178947689765	-0.00939617460919352	0.158867092100398	0.0157515227054968	0.0798503564322493
"MNC5694452"	-0.478345326572272	-0.132714619748675	0.0195439395219351	-0.115259626859411	-0.282229476404293	-0.78149958751921	-0.127667045773888	-0.323471752807672	-0.207160149461639	-0.0116308847060141
"MNC5691662"	0.182906913732444	-0.0698651297828901	-0.130866625743372	0.0935291818936485	-0.0146078323257472	-0.0997907154891985	0.179266980127155	-0.0750192937066088	0.0412406524398258	-0.479495670379506
"MNC5691775"	-0.280714117944955	0.315011760496045	0.455617719755135	0.0153630143046073	-0.110462109032987	-0.576242787623011	0.0798404909237548	-0.190218433580975	0.171239119404258	0.221909486587511
"MNC5702390"	0.121679777133052	0.0278237127303372	-0.052361490354188	-0.0886187100283026	0.0451747708496489	0.241803567110661	-0.149206535784061	0.171868460409868	0.0564102184169684	0.0319935580926694
"MNC5697897"	0.0249537565145448	0.115412494035642	-0.138877309634111	0.087185413295329	0.144835345023038	-0.00469619302022449	-0.157477376162128	-0.218981869665496	0.0628693704743487	-0.392793278746561
"MNC5699386"	0.105823675232380	-0.0296712614444955	-0.0580727882392057	-0.0353524493490594	0.0722865912067065	0.054012951937441	0.198666769013073	0.0122808680862966	0.056631394333023	0.110554298160196
"MNC5689266"	0.0795228419521477	0.386773727257592	0.490484404230564	0.423952698729434	0.768554205278395	0.280977601264573	0.417081721361805	0.152767042813634	0.487922172968758	0.279488501978377
"MNC5697284"	-0.235981914637778	0.0594344804527315	0.307408207252466	-0.0910174566501368	0.440981141614384	0.140039904282945	-0.0787248332471868	-0.0589722294373076	0.409478409106345	0.128757461464593
"MNC5697288"	-0.438618917070398	0.0714528534963749	0.265613970203775	0.000782659973986535	0.138045492008396	-0.104327677349081	0.103057463375250	-0.326352083446382	0.242590524015882	0.378736497545966
"MNC5688998"	-0.203008084892749	-0.0891257078694467	-0.158945136779182	0.0129883262274470	-0.032556842657164	-0.0959497946452987	-0.0274481794019587	-0.143643996491163	0.0239415626054103	-0.0878331832318221
"MNC5700373"	-0.0833924482245354	-0.0474160064955604	0.0118515818734836	-0.166838954527667	0.145795147713439	-0.188797406160794	-0.111202748003382	-0.0485246213003213	-0.117462389994404	-0.317275672236259
"MNC5691770"	0.0518513024010682	0.182353606195160	0.0933931283676074	0.152339799855732	0.181896289452881	0.0522705188717069	-0.00492739030029066	0.00336901383963580	0.126388042309338	0.0503741955924525
"MNC5699395"	-0.0905669503500257	-0.368526045687549	-0.176074415669387	0.0491819499164541	0.0817315331702816	-0.387402091283888	-0.105474939105059	-0.177234563719716	-0.0217707634149410	-0.356861113352033
"MNC5697954"	0.0108665394246735	-0.169223701218291	-0.120332947770500	-0.13531629167946	-0.107448571057881	0.101554477077078	-0.068442212987089	0.0709797796601861	-0.0535804656764693	-0.236667867300060
"MNC5694950"	0.263160756641152	-0.426661564330654	-0.173652892834450	-0.353108836301676	-0.258251379958741	-0.178437035585416	0.194445298672997	-0.019799853335478	0.0742298563787563	-0.357833674033423
"MNC5691871"	0.0533770614391383	-0.132653679382372	-0.00454546076124711	-0.0264444942869675	0.0126863452607767	-0.0517190801619639	0.0069081471538221	-0.0526205281574445	0.0871982382204545	-0.149880230432134
"MNC5700448"	0.174871419542565	0.0607030830080604	-0.0171064689619587	0.162677861432022	-0.246072154334346	0.00189851530150953	0.0213195681913593	0.108886006346780	-0.0384894050766669	-0.0604999562348418
"MNC5690286"	-0.384509738591359	-0.369709623690536	-0.0605158678132096	-0.283953814915825	0.0366741846497090	-0.172254516466620	0.168989088757003	-0.556046803523003	-0.267659633481218	-0.0173458140362719
"MNC5695199"	-0.346601237338345	-0.055105133769831	-0.162024061279177	0.279914499416240	0.0245058014249696	-0.0331148605692778	-0.336745751633553	-0.145780059949174	0.237012427339026	0.00246443322611707
"MNC5691529"	0.220498502426334	0.0606534440497707	0.00532091233130523	0.128930903400295	0.116272337848974	0.305220651533546	-0.136337045400933	0.146446250221193	0.172337933898458	-0.0374232901223412
"MNC5701441"	0.227617138785136	0.0898273943293145	0.590153037344736	-0.273551091254347	0.574146983254132	0.294704802783114	0.578899913280474	0.0326190732096015	0.499245895559	0.694257880725089
"MNC5700382"	0.152245491811367	-0.411666926346007	-0.0164407153207231	-0.181974053812555	-0.0779160084439935	-0.236554886102218	-0.0216145515329835	-0.0788988258369893	0.0203580692228259	0.0247599675582758
"MNC5691955"	0.106652518295368	0.092870794895796	0.0304842334801622	-0.0104006890431168	0.00608207122305661	0.155966822788188	-0.0974845573672427	0.331815384167171	-0.148352761704786	-0.0561440725217784
"MNC5701049"	0.221790650938103	0.0269431601589980	-0.0292674457190954	-0.170716333508331	-0.264640242656593	-0.107316893115973	-0.124896214149523	0.228707923919576	-0.0132156314652504	0.00745165339490371
"MNC5692011"	-0.156467707094009	-0.0676014354701216	0.150980979038776	0.19995943276169	0.357345300087921	0.0422664201256794	0.398012847073526	-0.270051530555127	0.159098109810865	0.0334119928994873
"MNC5696597"	-0.135425250681147	0.0752166770928481	0.56281743864773	-0.105410018192611	0.121703703413552	-0.240439599566548	0.0779573519556137	-0.176484677891248	0.131773285359777	0.329412486765391
"MNC5689013"	-0.0164148860151435	0.147296429334920	0.0524033738633005	-0.0199676265748354	0.0286322270831637	-0.00542473627158752	0.238104622660879	0.10179927317431	0.0986279210122774	-0.0536330649622225
"MNC5702021"	0.0793267352452023	0.0704996942604168	-0.0582955629751957	0.162658747208608	0.0399018426789155	0.156788941336512	-0.111674041890581	0.15619600389119	-0.156974184330158	0.0956197676854894
"MNC5702377"	0.209154450822813	-0.0506460622909843	-0.0401396168515178	0.000883017103548069	-0.0817332282530498	0.179824873674589	-0.100634820389762	0.167305447368532	-0.106637515313264	0.143124772809824
"MNC5687899"	0.150118028518963	-0.0324456499591755	0.113781295252710	-0.0938820320583442	-0.208559002528204	-0.0598740821157545	-0.0148672339327765	0.0262333741999378	-0.296976353864219	0.0549344097448422
