"ID"	"ANNOTATION"	"M"	"A"	"t"	"P.Value"	"B"
"MNC5687657"	"Contig638"	"-0.232385673551163"	"-0.086842008114713"	"-4.73553481678758"	"0.000208560006855641"	"0.809812031041035"
"MNC5690243"	"Contig3224"	"-0.287521220774125"	"-0.0837186590447687"	"-4.73280394935852"	"0.000209747089326313"	"0.804416779025003"
"MNC5702727"	NA	"-0.293076203205665"	"0.0459253879262466"	"-4.73211981144664"	"0.000210045558412718"	"0.803065044082044"
"MNC5692397"	"Contig5378"	"0.337248973706326"	"0.0615315939929439"	"4.730169789692"	"0.000210898680409446"	"0.799211896378584"
"MNC5698471"	NA	"-0.323232578381397"	"-0.0827982598416116"	"-4.7225565211809"	"0.000214263496851971"	"0.784164898049249"
"MNC5702721"	NA	"-0.218222630442873"	"-0.04487026386207"	"-4.71667682575549"	"0.000216899658958206"	"0.772540309314792"
"MNC5690000"	"Contig2981"	"-0.231305956045698"	"-0.0472123881704405"	"-4.71454433286441"	"0.000217863935995477"	"0.768323387731378"
"MNC5693506"	NA	"-0.314366563637756"	"0.0097635344609234"	"-4.70486012127523"	"0.000222298417664292"	"0.749167724192558"
"MNC5702287"	NA	"-0.365769473086738"	"-0.0423615075295327"	"-4.69352842446509"	"0.000227604623184579"	"0.726741883020936"
"MNC5697333"	"Contig10314"	"-0.265550569375364"	"-0.00520257238301856"	"-4.68747429838979"	"0.000230492417133189"	"0.714755543630563"
"MNC5694217"	"Contig7198"	"-0.241410341048815"	"0.029892993218602"	"-4.68724814228621"	"0.000230601015274303"	"0.714307718368216"
"MNC5697598"	"Contig10579"	"-0.273308699045087"	"0.105005421532776"	"-4.67891276092744"	"0.000234640280966076"	"0.697798967353059"
"MNC5693287"	NA	"-0.33567145160707"	"-0.0410995435866393"	"-4.67321129892947"	"0.000237444739183435"	"0.686503104428359"
"MNC5699781"	"Contig12762"	"-0.229957688388897"	"-0.0821510247362607"	"-4.67001482505544"	"0.000239031991773052"	"0.680168851007099"
"MNC5690135"	"Contig3116"	"0.330577202185415"	"-0.0389674074708018"	"4.66946476303901"	"0.00023930622375907"	"0.679078731323294"
"MNC5697571"	"Contig10552"	"-0.243987661654211"	"-0.0878881609447801"	"-4.66385158074301"	"0.00024212310334497"	"0.667952850048353"
"MNC5693992"	"Contig6973"	"-0.270376231768865"	"-0.0361621240297941"	"-4.64515048566448"	"0.000251754714582632"	"0.630864456055924"
"MNC5691562"	NA	"-0.30253784473978"	"0.0852528879456248"	"-4.64479727967224"	"0.000251940344089334"	"0.630163662418602"
"MNC5696282"	"Contig9263"	"-0.195953490378770"	"0.0289393618014740"	"-4.63880455309298"	"0.000255111248192601"	"0.618271804505716"
"MNC5696510"	"Contig9491"	"-0.264419035348521"	"0.0654852812564198"	"-4.63113578290604"	"0.000259228518114406"	"0.603049291634935"
"MNC5693883"	"Contig6864"	"-0.228225548652798"	"0.0282782056444892"	"-4.62994289907389"	"0.000259875033942371"	"0.600680940006035"
"MNC5697982"	"Contig10963"	"-0.302149231019197"	"-0.0773484878143612"	"-4.61807310601082"	"0.000266398578172025"	"0.577107705270632"
"MNC5694247"	"Contig7228"	"-0.247762192540126"	"-0.0561016379161606"	"-4.61035925665783"	"0.00027072744134594"	"0.561781388249373"
"MNC5700819"	"Contig13800"	"0.329894888935418"	"-0.213847743590252"	"4.60428678515694"	"0.000274185657405318"	"0.549712556993044"
"MNC5688618"	"Contig1599"	"-0.3139110521526"	"-0.0966918462787973"	"-4.6017328116619"	"0.000275653558776671"	"0.544635653125469"
"MNC5696142"	"Contig9123"	"-0.243045760948921"	"0.0362227788132286"	"-4.59646372038403"	"0.000278707372866089"	"0.534159712126025"
"MNC5692756"	NA	"-0.308501563341637"	"-0.0899304730587097"	"-4.59291896121854"	"0.000280781218683366"	"0.527110704627941"
"MNC5689120"	"Contig2101"	"0.194326258677357"	"0.00743359868307321"	"4.59288812443960"	"0.000280799328525895"	"0.527049378691593"
"MNC5691216"	"Contig4197"	"-0.330492812821409"	"-0.110552451523062"	"-4.59077636758470"	"0.000282042362215855"	"0.522849474399817"
"MNC5689082"	NA	"0.276522748062630"	"-0.000326501115004018"	"4.59018392587592"	"0.000282392095950027"	"0.521671145024466"
"MNC5702631"	NA	"-0.217984543249093"	"-0.0715986603326293"	"-4.5765620311834"	"0.000290556664336386"	"0.494569702285026"
"MNC5700732"	"Contig13713"	"0.254637983819756"	"-0.0786786763167893"	"4.57350167661716"	"0.000292423845968062"	"0.488478784404482"
"MNC5694302"	"Contig7283"	"-0.207433071228960"	"0.00434407563778758"	"-4.56858009036386"	"0.000295452308154126"	"0.478681849165915"
"MNC5691328"	"Contig4309"	"0.338561453926771"	"0.0530541720493932"	"4.56178546577313"	"0.000299685983165679"	"0.465153062026669"
"MNC5699524"	NA	"-0.339725673476717"	"-0.185282488035533"	"-4.55545733864368"	"0.000303684630752003"	"0.452549622634656"
"MNC5694565"	NA	"-0.347341753070504"	"-0.0832846334398331"	"-4.55336763750492"	"0.000305016997851764"	"0.448386924401694"
"MNC5693684"	"Contig6665"	"-0.189465761730711"	"-0.0524824009228702"	"-4.55319048523104"	"0.000305130221640528"	"0.448034019153854"
"MNC5692090"	NA	"0.330318858367080"	"-0.0993322790419005"	"4.54975477382094"	"0.000307334592615485"	"0.441189217233387"
"MNC5689184"	"Contig2165"	"-0.225965447372505"	"-0.0721653217731463"	"-4.5431797009772"	"0.000311598578708986"	"0.428087283864664"
"MNC5691865"	NA	"-0.39153694395932"	"-0.00714745414936127"	"-4.5378537896673"	"0.000315096662480835"	"0.417471896109133"
"MNC5703216"	NA	"-0.244470606709816"	"0.0126713909230268"	"-4.53757290290143"	"0.000315282257853389"	"0.416911979375026"
"MNC5696708"	"Contig9689"	"0.444992849829407"	"-0.0471214496829421"	"4.5363240462176"	"0.000316108787687028"	"0.414422443183144"
"MNC5692142"	NA	"-0.262160854708073"	"-0.111020242457878"	"-4.53325130959415"	"0.000318151831200141"	"0.408296545530405"
"MNC5696746"	"Contig9727"	"0.350434759803802"	"-0.142313802806129"	"4.53265926067897"	"0.000318547024935482"	"0.407116130781632"
"MNC5695556"	NA	"0.310813561446895"	"-0.0912343757523752"	"4.53212987484844"	"0.000318900814710583"	"0.406060628146324"
"MNC5696262"	"Contig9243"	"-0.267167177775869"	"-0.0699975688568504"	"-4.53187964199190"	"0.000319068185297919"	"0.405561699693622"
"MNC5702879"	NA	"-0.331234081952455"	"0.0923160178977372"	"-4.53138766134628"	"0.000319397512300633"	"0.404580745904721"
"MNC5695402"	"Contig8383"	"0.269509846929353"	"0.0186644572494656"	"4.52953525481847"	"0.000320640606591784"	"0.400887079760619"
"MNC5691257"	NA	"0.222543491913782"	"-0.0831971198530963"	"4.52742996614668"	"0.000322059391613298"	"0.396688832117359"
"MNC5696532"	"Contig9513"	"0.281579468004502"	"-0.115159563949304"	"4.52682164591257"	"0.000322470538041368"	"0.395475687260609"
"MNC5693575"	"Contig6556"	"-0.314288037602917"	"-0.104795724357446"	"-4.52488648804378"	"0.000323782018012145"	"0.391616292037547"
"MNC5687715"	NA	"0.368763889678553"	"-0.076750786447209"	"4.52142526692711"	"0.000326141303496052"	"0.384712626639240"
"MNC5690077"	"Contig3058"	"-0.244615061049265"	"-0.0792906453557451"	"-4.51407717085425"	"0.000331208270400834"	"0.370053099259086"
"MNC5690106"	"Contig3087"	"0.284857654277896"	"-0.0188981257679914"	"4.51149258597019"	"0.000333009513056548"	"0.364895797278434"
"MNC5701687"	NA	"-0.241175001681435"	"-0.110660446574927"	"-4.51064981399903"	"0.00033359901140278"	"0.363214007883984"
"MNC5701722"	NA	"0.196873037429377"	"-0.0388129522952559"	"4.50989150485241"	"0.000334130338930791"	"0.361700719487247"
"MNC5696372"	"Contig9353"	"0.272959189264133"	"-0.0127306168519945"	"4.50335638295627"	"0.000338745218971391"	"0.348657279751572"
"MNC5691867"	"Contig4848"	"-0.239237696996504"	"0.0453849483389543"	"-4.49879816696192"	"0.000342002477643955"	"0.33955754417571"
"MNC5700987"	"Contig13968"	"-0.251506026300395"	"-0.0942629135275661"	"-4.4979748487682"	"0.000342594207043975"	"0.337913749158181"
"MNC5695768"	"Contig8749"	"-0.225076815283757"	"-0.0368365860506057"	"-4.4956247570247"	"0.000344288992803288"	"0.333221383469247"
"MNC5695804"	"Contig8785"	"-0.219258185270324"	"0.0197924925525559"	"-4.48664945324602"	"0.000350840585136454"	"0.315296663098077"
"MNC5699589"	NA	"-0.214530974740828"	"-0.0419999271923098"	"-4.48652876808511"	"0.000350929540277667"	"0.315055598182691"
"MNC5697292"	"Contig10273"	"-0.342939201556939"	"-0.143798782755552"	"-4.4701708112612"	"0.000363201844417777"	"0.282370704635317"
"MNC5695080"	NA	"0.257799382348978"	"-0.0824839841447852"	"4.47005301627439"	"0.000363291785678745"	"0.282135263835824"
"MNC5699959"	"Contig12940"	"-0.243027731798966"	"0.0725460423955664"	"-4.46395466671324"	"0.00036797924011506"	"0.269944851451060"
"MNC5688214"	"Contig1195"	"-0.294307430543367"	"0.196498489163725"	"-4.46387627992039"	"0.000368039890821837"	"0.269788140378362"
"MNC5697788"	"Contig10769"	"-0.259909574236867"	"0.0135854073282608"	"-4.46116596948931"	"0.000370143228725254"	"0.264369396421246"
"MNC5693577"	NA	"-0.203193394487805"	"-0.0190532807721901"	"-4.45960772470317"	"0.000371358042614914"	"0.261253735981299"
"MNC5692695"	"Contig5676"	"0.263978607931383"	"-0.122678455690476"	"4.45817327531484"	"0.000372479933535119"	"0.258385439524062"
"MNC5689402"	"Contig2383"	"0.309441900071956"	"-0.127914375826876"	"4.45380317538992"	"0.000375919129994037"	"0.249646126588514"
"MNC5694847"	NA	"-0.327246092371928"	"-0.167436627677267"	"-4.45123454174386"	"0.000377955670590436"	"0.24450871681059"
"MNC5697599"	"Contig10580"	"-0.203490730534729"	"-0.0414812920836644"	"-4.44991137520314"	"0.000379009122463418"	"0.24186211921662"
"MNC5701104"	NA	"0.207429039007959"	"-0.0361539271071222"	"4.44967379756027"	"0.000379198588506331"	"0.241386902699702"
"MNC5695785"	"Contig8766"	"-0.218858995650467"	"-0.0614630983882056"	"-4.44818019065769"	"0.000380391937164173"	"0.238399208274634"
"MNC5702735"	NA	"0.281153840941851"	"-0.143845897432852"	"4.44807491296804"	"0.000380476195082693"	"0.238188612795414"
"MNC5697001"	"Contig9982"	"0.321618558720769"	"-0.0641221543306993"	"4.4449640609781"	"0.000382974527216141"	"0.231965354759205"
"MNC5696527"	"Contig9508"	"-0.206062502454497"	"-0.0233168752121694"	"-4.44496292109836"	"0.000382975445710095"	"0.231963074299592"
"MNC5692426"	"Contig5407"	"-0.230221953662523"	"0.0667386542129064"	"-4.44372735144014"	"0.000383972364506024"	"0.229491119873629"
"MNC5696686"	NA	"-0.255759151177365"	"-0.111882689056459"	"-4.44255085315925"	"0.000384924076691114"	"0.227137242917099"
"MNC5702990"	NA	"0.284983676951102"	"0.0137411207830110"	"4.44236641856468"	"0.000385073490093282"	"0.226768226501239"
"MNC5702521"	NA	"-0.220396884986351"	"-0.070806761018751"	"-4.44019490351782"	"0.000386837114672754"	"0.222423275522052"
"MNC5693227"	NA	"-0.254709035416588"	"0.0324672481373280"	"-4.43736822038345"	"0.000389145165781556"	"0.216766892313147"
"MNC5697127"	"Contig10108"	"-0.200681862538520"	"0.0334305817474933"	"-4.43462172824575"	"0.000391401164785851"	"0.211270418993854"
"MNC5697003"	"Contig9984"	"-0.395570762137593"	"-0.00207293679332953"	"-4.41819504272689"	"0.000405174899920916"	"0.178384816012814"
"MNC5693346"	"Contig6327"	"0.23441614125304"	"-0.0643164350780349"	"4.41707877812429"	"0.000406128593334482"	"0.176149396327622"
"MNC5695654"	NA	"-0.225398240986207"	"-0.0787516968819431"	"-4.41393774192015"	"0.000408824447136973"	"0.169858716796086"
"MNC5696636"	"Contig9617"	"-0.215548273742222"	"0.0101411106262460"	"-4.41256989049531"	"0.000410004115280143"	"0.167119047843773"
"MNC5703074"	NA	"-0.213275992026843"	"-0.0654859460355632"	"-4.41246449850806"	"0.000410095151444663"	"0.166907952810037"
"MNC5697684"	"Contig10665"	"-0.244377788243459"	"0.0568625543132718"	"-4.41068540825928"	"0.00041163501266129"	"0.163344403398566"
"MNC5697568"	"Contig10549"	"0.223057487315441"	"0.0277235009890031"	"4.41024158415624"	"0.000412020072949217"	"0.162455381134988"
"MNC5697247"	"Contig10228"	"0.236368851284615"	"-0.0483355154720433"	"4.40486487116817"	"0.000416714104021184"	"0.151684212565757"
"MNC5703015"	NA	"-0.219978803799472"	"-0.0648888613602765"	"-4.40338738918174"	"0.000418013492945449"	"0.148724019428234"
"MNC5691193"	NA	"-0.34200001122016"	"0.0312072912690943"	"-4.40257089130832"	"0.000418733338975685"	"0.147088068728992"
"MNC5690442"	"Contig3423"	"0.365172256395024"	"-0.0223389535409444"	"4.39267981950388"	"0.000427554385776757"	"0.127266465011676"
"MNC5690101"	"Contig3082"	"0.353579775309036"	"-0.202572837487935"	"4.38246839872122"	"0.000436859504967981"	"0.106795855137001"
"MNC5701700"	NA	"-0.328915431053287"	"-0.184782575933347"	"-4.37965435840046"	"0.000439459800679501"	"0.101153369243314"
"MNC5699491"	"Contig12472"	"-0.301729651591267"	"-0.196770385478694"	"-4.37780711555604"	"0.000441175284126576"	"0.0974491379246132"
"MNC5691584"	"Contig4565"	"0.328887612787013"	"-0.0767424968730224"	"4.37459683725264"	"0.000444172795913962"	"0.0910111009290215"
"MNC5692154"	NA	"-0.211933255445368"	"-0.0290444268106158"	"-4.37337646228361"	"0.000445317713015667"	"0.0885635253919439"
"MNC5701289"	NA	"-0.310512973607434"	"-0.0326658093008603"	"-4.37300979363332"	"0.00044566229573512"	"0.0878281179225526"
"MNC5690913"	"Contig3894"	"0.205942159899239"	"-0.0182649127017198"	"4.35799028439883"	"0.000460012568121987"	"0.057696670170813"
"MNC5692243"	"Contig5224"	"0.259426572921685"	"-0.0469892766360807"	"4.34977124927443"	"0.000468063322462408"	"0.0412017899423924"
"MNC5700678"	"Contig13659"	"-0.315687298570777"	"-0.000308518832661027"	"-4.34176836692986"	"0.000476039950171977"	"0.0251365436820183"
"MNC5690687"	"Contig3668"	"-0.455265681824097"	"-0.0494496783556883"	"-4.34027380859868"	"0.000477544843383339"	"0.0221358675451828"
"MNC5697560"	"Contig10541"	"0.396033748004789"	"-0.0695666341942815"	"4.33676793794981"	"0.000481093953803459"	"0.0150964572807952"
"MNC5699753"	"Contig12734"	"-0.241436389750519"	"-0.112470380222426"	"-4.33544971742426"	"0.000482435355011049"	"0.0124494126019510"
"MNC5695300"	"Contig8281"	"-0.309124255126344"	"-0.0308790439942495"	"-4.33481740729589"	"0.000483080132050598"	"0.0111796674378351"
"MNC5687516"	NA	"-0.340628474877014"	"-0.129547079679970"	"-4.32282236583388"	"0.000495478875759459"	"-0.0129123483628542"
"MNC5692687"	"Contig5668"	"-0.2177538625692"	"0.0355869545519973"	"-4.32281546667432"	"0.000495486099357562"	"-0.0129262078684036"
"MNC5697035"	"Contig10016"	"-0.224409329834159"	"-0.00426558576751754"	"-4.31737756928322"	"0.000501213118067863"	"-0.0238511352398456"
"MNC5696446"	NA	"-0.250380502935337"	"-0.108758342706399"	"-4.31456656394096"	"0.000504199891695086"	"-0.0294992498410833"
"MNC5701618"	NA	"0.208379075838271"	"-0.06998630287369"	"4.31317184386001"	"0.000505688524525209"	"-0.0323018193991702"
"MNC5693117"	NA	"-0.222135677422092"	"-0.00941160896765001"	"-4.31103495145204"	"0.000507977966496165"	"-0.0365959477627698"
"MNC5694973"	"Contig7954"	"-0.269140222553973"	"-0.0882804424611864"	"-4.3051116282512"	"0.000514379327481816"	"-0.0485004170646208"
"MNC5696604"	"Contig9585"	"-0.221566678474394"	"-0.0668911816893633"	"-4.30114825004839"	"0.000518708250310968"	"-0.056467030472982"
"MNC5690078"	"Contig3059"	"-0.205163565739171"	"0.0294561530541574"	"-4.29908004883542"	"0.000520981871788514"	"-0.0606246002232389"
"MNC5692744"	NA	"0.368741159614433"	"-0.136274389751273"	"4.29841667878074"	"0.000521713270937259"	"-0.0619581830553724"
"MNC5697014"	"Contig9995"	"-0.262794700524045"	"0.0399215728037748"	"-4.29819598994775"	"0.000521956822595475"	"-0.0624018428817577"
"MNC5702769"	NA	"0.279328534496403"	"-0.0542489085386002"	"4.28738569190337"	"0.000534029439821793"	"-0.0841377093751028"
"MNC5692085"	"Contig5066"	"0.344100583991613"	"-0.0373218920231841"	"4.28389987644088"	"0.000537982428052941"	"-0.091147951017974"
"MNC5695114"	"Contig8095"	"0.283333252103665"	"-0.0858792116125774"	"4.28094663290931"	"0.00054135470150241"	"-0.0970876938694865"
"MNC5692299"	"Contig5280"	"-0.251380981102429"	"-0.101779918361049"	"-4.27668687643213"	"0.00054625669598277"	"-0.105656048165613"
"MNC5695679"	"Contig8660"	"0.346598146351211"	"-0.152420138848806"	"4.26923472315296"	"0.000554941000742187"	"-0.120648256513197"
"MNC5699066"	"Contig12047"	"0.182806218156476"	"-0.0234938833489364"	"4.26815892827023"	"0.000556206190356724"	"-0.122812791954903"
"MNC5693768"	"Contig6749"	"0.352615744626059"	"-0.0781573861586571"	"4.26234553958199"	"0.000563093847297785"	"-0.134510632965692"
"MNC5698961"	"Contig11942"	"-0.262088054364985"	"-0.128426678917501"	"-4.25950002186238"	"0.00056649667663257"	"-0.140237129456207"
"MNC5697021"	"Contig10002"	"0.230177342587944"	"0.0226022786377391"	"4.25586654495508"	"0.000570872138670738"	"-0.147550005501166"
"MNC5696609"	"Contig9590"	"-0.220357580445147"	"0.0709597191376931"	"-4.25494211075183"	"0.000571990810368699"	"-0.149410671760082"
"MNC5697223"	"Contig10204"	"0.418967738039217"	"-0.0778826466074414"	"4.25364256608018"	"0.000573567170293724"	"-0.152026424264424"
"MNC5698779"	"Contig11760"	"-0.359509756366788"	"-0.136645416238856"	"-4.25346069460607"	"0.000573788133360652"	"-0.152392506489334"
"MNC5696908"	NA	"0.245928690442189"	"-0.0541504563092235"	"4.25246811330448"	"0.000574995583341044"	"-0.154390467302496"
"MNC5703002"	NA	"-0.263235706716499"	"-0.089195782076045"	"-4.24918084484798"	"0.000579012895849184"	"-0.16100776735911"
"MNC5695124"	"Contig8105"	"0.289279507138235"	"-0.0808745108227132"	"4.24858836052959"	"0.000579739982853991"	"-0.162200504934641"
"MNC5693478"	"Contig6459"	"-0.183867021825399"	"0.0194597485272718"	"-4.24559657919809"	"0.000583425617091326"	"-0.168223582695214"
"MNC5692212"	"Contig5193"	"-0.222066341715881"	"-0.00397031120691453"	"-4.24557071939854"	"0.000583457577668386"	"-0.168275645919374"
"MNC5703332"	NA	"0.173647666639980"	"-0.000357457017028437"	"4.2379774293418"	"0.00059291949087708"	"-0.183564650264037"
"MNC5697337"	"Contig10318"	"0.464167448742876"	"-0.0501787792833258"	"4.2340200041348"	"0.000597912327509606"	"-0.191534076206665"
"MNC5697782"	"Contig10763"	"0.473253290331431"	"-0.0172253551567098"	"4.232191776246"	"0.00060023326507799"	"-0.195216018258824"
"MNC5696490"	NA	"-0.196933158244104"	"-0.0801975634722359"	"-4.23210036996537"	"0.000600349544960545"	"-0.195400109585028"
"MNC5702093"	NA	"-0.493521299085186"	"-0.127240239976584"	"-4.23179256783958"	"0.000600741274606458"	"-0.196020023120183"
"MNC5694930"	NA	"-0.195433572356587"	"0.0165652552336509"	"-4.22902642805989"	"0.000604273300661056"	"-0.201591247412775"
"MNC5696168"	"Contig9149"	"0.242047094890247"	"-0.0797645606884313"	"4.22479208797010"	"0.000609720871881074"	"-0.210120300159482"
"MNC5689188"	"Contig2169"	"0.331317868365968"	"0.110628754774368"	"4.22414620723386"	"0.000610556177305325"	"-0.211421350530461"
"MNC5699991"	"Contig12972"	"-0.204225974061997"	"-0.0647131891962762"	"-4.21071100512326"	"0.000628197179384022"	"-0.238489714133554"
"MNC5689356"	NA	"-0.212220224992422"	"0.0203431195999057"	"-4.21052147678346"	"0.000628449699785606"	"-0.238871627360531"
"MNC5697106"	"Contig10087"	"-0.288370238588498"	"-0.0589244781584558"	"-4.19934997580958"	"0.000643517386958646"	"-0.261386088414598"
"MNC5702375"	NA	"-0.296431191085961"	"-0.0882460874753494"	"-4.19641922265192"	"0.000647530547654555"	"-0.267293568434796"
"MNC5697489"	"Contig10470"	"-0.257529881268675"	"0.0283670913741217"	"-4.18552396774627"	"0.000662673389230523"	"-0.289258533954531"
"MNC5689849"	"Contig2830"	"-0.44200339122614"	"0.113525282217760"	"-4.18453224762857"	"0.000664069429283891"	"-0.291258127770456"
"MNC5695781"	"Contig8762"	"-0.223624155137951"	"-0.03858609425491"	"-4.18243314453844"	"0.000667034162362787"	"-0.295490674151713"
"MNC5689188"	"Contig2169"	"0.229200600746217"	"0.0388755994073041"	"4.1805941910209"	"0.000669642481909017"	"-0.299198831176752"
"MNC5687880"	NA	"0.205464317568913"	"-0.0341183143257497"	"4.17390311004977"	"0.000679220413782803"	"-0.312692352505403"
"MNC5699882"	"Contig12863"	"-0.250071762792403"	"-0.151230481826898"	"-4.17007908412778"	"0.000684756495899423"	"-0.320404949324633"
"MNC5696517"	"Contig9498"	"-0.202962146295326"	"-0.0852465675375117"	"-4.16344568182374"	"0.00069446835814344"	"-0.333785250198172"
"MNC5691781"	"Contig4762"	"0.339565069477149"	"-0.0632475099897383"	"4.16274446359682"	"0.000695503118937732"	"-0.335199796842863"
"MNC5701987"	NA	"-0.242033825001451"	"-0.0711351298332993"	"-4.16215691986184"	"0.000696371336640508"	"-0.336385047761232"
"MNC5690625"	NA	"0.233112262727044"	"-0.118158685408698"	"4.16189514684258"	"0.000696758513876413"	"-0.336913126821909"
"MNC5688581"	"Contig1562"	"-0.201893559594530"	"-0.0567721779187284"	"-4.16028055963023"	"0.00069915140352645"	"-0.340170325965883"
"MNC5693587"	"Contig6568"	"0.237268816243754"	"-0.0646671958531838"	"4.15853158608010"	"0.000701752849444458"	"-0.343698757191204"
"MNC5699629"	"Contig12610"	"0.298806342823525"	"-0.0943484420739345"	"4.15824669984773"	"0.000702177520181819"	"-0.344273507594516"
"MNC5696936"	"Contig9917"	"0.304689176791276"	"-0.0919468432639926"	"4.15778936983580"	"0.000702859791498759"	"-0.345196166017448"
"MNC5699218"	"Contig12199"	"-0.364540338555496"	"-0.0926169959085607"	"-4.15695743337075"	"0.000704102643873991"	"-0.346874611925903"
"MNC5694099"	"Contig7080"	"-0.244820064845624"	"-0.098115694812594"	"-4.15512554416613"	"0.00070684720249196"	"-0.350570583578839"
