"ID"	"M"	"A"	"t"	"P.Value"	"adj.P.Val"	"B"
"10490"	"MNC5687229"	-0.19769586875563	-0.159624095097071	-3.25913709675171	0.00478459153746055	0.0654309197117901	-2.15830576406392
"7931"	"MNC5689160"	-0.255134066055898	-0.146584575326353	-3.25808656607870	0.0047952989123573	0.065459696072883	-2.16040175176437
"334"	"MNC5695062"	-0.172191506593870	-0.0369953644390521	-3.25773971616019	0.00479883931863783	0.065459696072883	-2.16109375033888
"438"	"MNC5696608"	0.187208764938946	-0.0387083176942003	3.25718662839699	0.00480449019744792	0.065459696072883	-2.16219718617289
"5970"	"MNC5695219"	-0.192804791024999	-0.115418841134455	-3.25647200166855	0.00481180124056014	0.0654636045817507	-2.16362285082989
"7208"	"MNC5634720"	0.166178977967397	-0.0682879049056528	3.25556933003381	0.00482105178785167	0.0654636045817507	-2.16542358198337
"2066"	"MNC5701521"	0.202630774711687	-0.144159916556206	3.25542109837403	0.00482257253760088	0.0654636045817507	-2.16571927949064
"7699"	"MNC5702430"	0.251842092041302	-0.115556377818990	3.25284957958585	0.00484902993492232	0.0657418849653595	-2.17084865206844
"5553"	"MNC5701248"	-0.236610778197394	-0.192041685364105	-3.25039492632945	0.00487441855028749	0.0660050099643838	-2.175744242426
"9106"	"MNC5698005"	-0.199924162450371	-0.156460849890684	-3.24875850317793	0.00489141699185418	0.0660743118467143	-2.17900757830040
"5487"	"MNC5701003"	0.206157042930737	-0.0409730543177657	3.24874949150883	0.00489151076284574	0.0660743118467143	-2.17902554845156
"3821"	"MNC5695747"	-0.156479371215007	-0.0892566647645798	-3.24492905482192	0.0049314245283865	0.0665320306788183	-2.1866430676618
"989"	"MNC5697983"	-0.158983360934338	-0.0260294373344435	-3.24263085762922	0.00495558939530676	0.066776415832241	-2.19122463550564
"695"	"MNC5688738"	-0.177493450471591	-0.0548830850057722	-3.23933743538212	0.00499042252110040	0.0670465727686246	-2.19778920787935
"6230"	"MNC5698877"	-0.308598325639091	-0.00211677825054817	-3.23901721900629	0.00499382216809517	0.0670465727686246	-2.19842741047267
"1147"	"MNC5700410"	-0.158537167207538	-0.00978631642692832	-3.23901328261266	0.00499386397388632	0.0670465727686246	-2.19843525577331
"117"	"MNC5700572"	-0.198205664074307	-0.141641477165712	-3.23765128249549	0.0050083496030885	0.0671299110670621	-2.20114964125332
"2180"	"MNC5699113"	-0.172600117751149	-0.0611718697975343	-3.23728644112434	0.00501223692635549	0.0671299110670621	-2.20187671310399
"5381"	"MNC5694787"	0.265030964462579	0.103804511076172	3.23667693325914	0.00501873776907794	0.0671355030539929	-2.20309133365846
"232"	"MNC5689754"	-0.171465702640012	0.0869079213156824	-3.23500878600922	0.00503657231963982	0.0672313076470051	-2.20641538509525
"4142"	"MNC5701306"	-0.186005748870114	-0.0953356580786612	-3.23486768997963	0.00503808367380149	0.0672313076470051	-2.20669652720375
"7668"	"MNC5699974"	-0.177004579870698	-0.136185801628695	-3.22770013510762	0.00511545037317188	0.0681317518509637	-2.22097532736826
"728"	"MNC5699948"	0.313937153497144	-0.0622095296257414	3.22747429303249	0.0051179070573078	0.0681317518509637	-2.22142514203015
"7741"	"MNC5692329"	0.23585194299856	-0.123365023558778	3.22523922512406	0.00514228267044709	0.0683381394949658	-2.22587646058289
"7351"	"MNC5696605"	-0.280946339772803	-0.144037438057517	-3.22491802855489	0.00514579502721245	0.0683381394949658	-2.22651610232366
"191"	"MNC5695832"	0.200887841390180	0.114926628926846	3.22330788698054	0.00516343796090651	0.0684884146616041	-2.22972241356543
"3558"	"MNC5699983"	0.200159941745838	-0.0255947453274439	3.22275386036921	0.00516952241873108	0.0684884146616041	-2.23082559001330
"3969"	"MNC5699432"	-0.201888182351801	-0.101183414614579	-3.22153394149944	0.0051829447943803	0.0684972633546149	-2.23325456426543
"6777"	"MNC5699035"	-0.243745370104508	-0.049029023002848	-3.22126596439673	0.00518589785883608	0.0684972633546149	-2.23378810900327
"5590"	"MNC5696237"	-0.142244846156358	-0.0203715122602763	-3.22047978464296	0.00519457100561039	0.0684972633546149	-2.23535335161756
"9045"	"MNC5695817"	-0.130250905226109	0.00254414700009918	-3.22043937744165	0.0051950171645354	0.0684972633546149	-2.23543379829404
"1471"	"MNC5688539"	0.233945741175527	0.141492266207966	3.2183762924879	0.00521784712172477	0.0686579431794471	-2.23954094055438
"4533"	"MNC5694145"	0.201254464249992	-0.0256633772956785	3.21786523047750	0.00522351776228392	0.0686579431794471	-2.24055827441596
"441"	"MNC5693349"	0.208829418563415	-0.00693447307352688	3.21765363432610	0.00522586736777234	0.0686579431794471	-2.24097947450944
"6972"	"MNC5695496"	-0.161973096236863	0.0112688013060561	-3.21467853749786	0.00525901391042614	0.0690112693406217	-2.24690110225935
"8689"	"MNC5697138"	-0.168061520560415	0.0622714586389159	-3.21386891702362	0.00526806996475942	0.0690480049062767	-2.24851238968147
"2609"	"MNC5690931"	-0.143626512189533	-0.0608528586409538	-3.21188502102504	0.00529032595103147	0.0692301758388732	-2.25246036590672
"8397"	"MNC5689676"	-0.149059235475412	-0.0376965441971908	-3.21151252243547	0.0052945150786525	0.0692301758388732	-2.25320159064823
"7240"	"MNC5689179"	-0.252474118349319	-0.0680658668982404	-3.21026786486692	0.0053085362442759	0.0693313680376673	-2.25567818158445
"6305"	"MNC5699284"	0.22975882263374	-0.0411085644317162	3.20838742511928	0.00532978895722586	0.0695266559479251	-2.25941948882685
"671"	"MNC5692745"	0.209330419138312	-0.00252616369171646	3.20754175885176	0.00533937397260819	0.0695673229387799	-2.26110188235047
"5166"	"MNC5696034"	-0.154820536372582	0.0781061426147651	-3.20700084344038	0.00534551375970327	0.0695673229387799	-2.26217795081923
"9885"	"MNC5700222"	-0.207819171563619	-0.128793730781132	-3.20579267722552	0.00535925245910252	0.0695878551551349	-2.26458128661754
"558"	"MNC5699821"	0.170682085933546	-0.0951816709613283	3.2057531520146	0.00535970250832409	0.0695878551551349	-2.2646599089084
"9141"	"MNC5701623"	0.199533837892089	0.0446695139557425	3.20151158304469	0.00540821560730643	0.0701042941098577	-2.27309601443479
"2851"	"MNC5703121"	0.189435452342657	-0.0605751498728021	3.20116631248304	0.00541218363370776	0.0701042941098577	-2.27378263184067
"10847"	"MNC5693001"	0.216008316311999	-0.0475422914215367	3.19870758511873	0.00544052361543615	0.0703887674325361	-2.27867172885207
"3816"	"MNC5690248"	-0.215028220480135	-0.0267812606114558	-3.19695172138805	0.00546085158666092	0.0705690375999882	-2.28216275693902
"9620"	"MNC5692616"	-0.234975104735784	0.00700893785237342	-3.19380544526526	0.00549746386562261	0.070959077451475	-2.28841728031894
"4831"	"MNC5700661"	-0.161951476208761	-0.0716136801725841	-3.19262110785731	0.00551130816650521	0.0709917394859279	-2.2907713268946
"3293"	"MNC5694179"	-0.141310811818061	0.0174862344627959	-3.19194131524850	0.00551927009468659	0.0709917394859279	-2.29212243808183
"8544"	"MNC5701803"	-0.157807815706165	-0.0704430188142056	-3.19193940016578	0.00551929254067834	0.0709917394859279	-2.29212624429453
"3688"	"MNC5701286"	-0.195221365910708	-0.0620126166193275	-3.19098359202349	0.00553050644443142	0.071053165449063	-2.29402584968234
"9915"	"MNC5688137"	0.173314471450977	-0.078613063809977	3.18773511681103	0.00556878669648046	0.0714617790492539	-2.30048113834493
"7430"	"MNC5690605"	-0.15782294422938	-0.0826517580498904	-3.18501682230397	0.00560101959862717	0.0715927788890997	-2.30588186246486
"2803"	"MNC5703563"	-0.185120578023435	-0.0220272821324588	-3.18484027693067	0.00560311937109903	0.0715927788890997	-2.30623259217457
"5352"	"MNC5702267"	0.144999911637073	0.0195128357550806	3.18465218309164	0.00560535734962966	0.0715927788890997	-2.30660626010742
"5475"	"MNC5702282"	-0.207053010723709	-0.137270763185431	-3.18392515444936	0.00561401595831258	0.0715927788890997	-2.30805053656653
"4324"	"MNC5693292"	0.173266704517946	-0.0517825860035926	3.18381502273618	0.00561532872869801	0.0715927788890997	-2.30826931263446
"4107"	"MNC5691514"	-0.175320513200789	0.0282662854286767	-3.18312217369354	0.00562359442296917	0.0715927788890997	-2.30964561893774
"8156"	"MNC5697146"	0.227676375265632	-0.0471713978541506	3.18305423989169	0.00562440551801825	0.0715927788890997	-2.30978056245545
"5511"	"MNC5695188"	-0.169857322600002	-0.124661970554345	-3.18166861163719	0.0056409743589254	0.0717176676623415	-2.31253284487663
"2871"	"MNC5692057"	0.152430806951550	0.0457216899360977	3.18037761396553	0.00565645486015613	0.0717176676623415	-2.31509694585535
"2950"	"MNC5689159"	0.265802054627431	-0.144069204316691	3.17966466681436	0.00566502180096902	0.0717176676623415	-2.31651286854797
"4989"	"MNC5703427"	0.221356694826579	-0.0108906768730080	3.1796620381693	0.00566505341099807	0.0717176676623415	-2.31651808895462
"6509"	"MNC5693072"	-0.153529818571666	0.0361760147616801	-3.17860642754286	0.00567776139751427	0.0717176676623415	-2.31861442838291
"9809"	"MNC5695589"	0.208769293124467	-0.0144768469391778	3.17855029441473	0.00567843794199975	0.0717176676623415	-2.31872589936098
"7267"	"MNC5699261"	-0.193918281127065	-0.0376762026329745	-3.17844505492559	0.00567970655462907	0.0717176676623415	-2.31893488626782
"6792"	"MNC5691089"	0.207566476779687	-0.165737549290688	3.17777349269911	0.00568780849195605	0.0717378908768308	-2.32026845656942
"655"	"MNC5695890"	0.198776230040899	-0.00279210401946116	3.17721581487626	0.005694545133397	0.0717408676851248	-2.32137583509031
"9879"	"MNC5695066"	0.222352953231178	-0.0667250558086025	3.17664967235824	0.00570139205651878	0.0717452254683481	-2.32249998180181
"5651"	"MNC5695622"	0.229250872152223	0.0750328552034763	3.17602836911129	0.00570891541501447	0.0717580757632114	-2.32373361046264
"3082"	"MNC5687953"	0.204656726098322	0.0189716877252406	3.17446262127353	0.00572791839759252	0.0718428610775	-2.3268422645555
"3622"	"MNC5695385"	0.224353242702521	0.0563809356988023	3.17437210243117	0.00572901889668704	0.0718428610775	-2.32702197223227
"2416"	"MNC5701607"	0.260388249070773	-0.0212754653193744	3.17344917345153	0.00574025145053587	0.0718428610775	-2.32885421012998
"4039"	"MNC5690826"	0.207102571595707	-0.0908056697392322	3.17333026505445	0.00574170020572263	0.0718428610775	-2.32909026427973
"4242"	"MNC5695484"	-0.182262069009196	0.0407985465862428	-3.17251908989707	0.00575159299610282	0.0718851419082568	-2.33070054216670
"8265"	"MNC5696422"	-0.160203647086401	-0.0853356859910882	-3.17148560562432	0.00576422127801393	0.0719122113121582	-2.33275200847144
"6918"	"MNC5698189"	-0.229221566014073	-0.175179298548859	-3.17127556385701	0.00576679113911381	0.0719122113121582	-2.33316892474926
"10792"	"MNC5694676"	-0.197848998829104	-0.153429999649920	-3.17061790196075	0.00577484492343865	0.0719313640802132	-2.33447429515578
"777"	"MNC5694762"	-0.192033472851537	-0.115448802543327	-3.16965082043162	0.00578670798664596	0.0719978684787202	-2.33639372161668
"2407"	"MNC5690392"	0.257250059499809	0.123519562417965	3.16780139122931	0.00580946148137008	0.0720393790067664	-2.34006406481318
"330"	"MNC5693702"	-0.153256597143301	-0.0369414789600479	-3.16753646479535	0.00581272806350713	0.0720393790067664	-2.34058979704520
"5996"	"MNC5695845"	-0.167232741515074	0.096569321336479	-3.16736779398043	0.00581480874071186	0.0720393790067664	-2.34092451049464
"8385"	"MNC5694209"	-0.211811879612738	-0.181989691106552	-3.16725868978749	0.00581615501042305	0.0720393790067664	-2.34114101690462
"495"	"MNC5696442"	-0.154767153620538	-0.0274149828536151	-3.16506539717755	0.00584328382484001	0.0722942604158457	-2.34549306308489
"3490"	"MNC5697117"	-0.164795975405135	-0.114115926993285	-3.16270539758639	0.0058726136247518	0.0725757715148497	-2.3501752051703
"7432"	"MNC5698385"	0.15188140005998	0.0246234414310577	3.16159464989949	0.0058864679202332	0.072665615176391	-2.35237863347305
"7039"	"MNC5700398"	0.289298239828335	-0.238727195015348	3.16039848044999	0.00590142361608324	0.0727688391364186	-2.35475133683394
"10412"	"MNC5690441"	-0.197071284230431	-0.172791275167581	-3.15926294105723	0.0059156558188199	0.0728497723306804	-2.35700360321393
"6857"	"MNC5692449"	-0.16425142687816	0.0527543343877614	-3.15882216348031	0.00592118936033167	0.0728497723306804	-2.35787781079042
"9081"	"MNC5695919"	-0.149840501447074	-0.0789564554174684	-3.15784147453067	0.00593351923613494	0.0729201762694713	-2.35982275010106
"9062"	"MNC5690995"	0.172258058052242	-0.00450454954947643	3.15618943273105	0.00595434690537524	0.0730947413211581	-2.36309885752324
"3359"	"MNC5692080"	0.178624173574485	-0.0556678168212837	3.15501266934459	0.00596922644239068	0.0731959811313595	-2.36543223863345
"3692"	"MNC5691855"	0.138954719386275	0.0302294403961602	3.15327105085266	0.00599131536647115	0.0733853012035245	-2.36888532613025
"4469"	"MNC5700384"	0.141136993029956	-0.0279886690360862	3.15113780719392	0.00601848076092063	0.0736363122810644	-2.37311434003916
"699"	"MNC5700713"	0.287417167847625	0.053598722421756	3.14930903722533	0.00604186523555218	0.0738181755616885	-2.37673927623940
"797"	"MNC5697617"	-0.164879271822727	0.00942567835494483	-3.14857428155871	0.00605128567767528	0.0738181755616885	-2.37819556335329
"8182"	"MNC5695456"	-0.156901028626845	-0.0419526818631047	-3.14820991753223	0.00605596261046551	0.0738181755616885	-2.37891770695359
"10124"	"MNC5698338"	-0.168228357527487	-0.075325107094816	-3.14788779354453	0.0060601003134188	0.0738181755616885	-2.37955611910724
"2334"	"MNC5688416"	-0.414669542149145	0.0668154400225193	-3.14727508574421	0.00606797825277274	0.07383264387828	-2.38077039638309
"9380"	"MNC5701958"	0.228466325450126	-0.128826050511591	3.14450106345228	0.0061037715663345	0.0741029719763118	-2.38626738637581
"10226"	"MNC5698126"	-0.179325975705015	-0.135248835266975	-3.14287084985683	0.0061249029672638	0.0741029719763118	-2.38949733038204
"3231"	"MNC5689409"	-0.153596436598058	-0.00459900334555377	-3.14229422173254	0.00613239461815905	0.0741029719763118	-2.39063971902688
"4581"	"MNC5692186"	-0.146836851076082	0.0390561718236172	-3.14215484135024	0.00613420682245199	0.0741029719763118	-2.39091584621648
"3176"	"MNC5691414"	-0.249345935034052	-0.159439147272824	-3.14201189571676	0.00613606592812983	0.0741029719763118	-2.39119903383322
"520"	"MNC5701716"	-0.175318497231395	-0.0433902166123562	-3.14196304261254	0.00613670142305381	0.0741029719763118	-2.39129581541271
"9578"	"MNC5689038"	0.187831873187076	-0.0785891333635024	3.14192487732828	0.00613719793279712	0.0741029719763118	-2.39137142341453
"1707"	"MNC5694608"	0.191023106365888	-0.0723641018723511	3.14053812980022	0.00615526556318602	0.0742399024648316	-2.39411853092458
"2189"	"MNC5694513"	0.202112072816618	-0.0317527889212322	3.13884297585846	0.00617742234056652	0.0742642691432333	-2.39747623088442
"7635"	"MNC5700128"	-0.166046269158501	-0.0971967101536787	-3.13875569810745	0.00617856523649838	0.0742642691432333	-2.39764909701626
"8610"	"MNC5692591"	0.275895959202578	-0.222767005280923	3.1387324736235	0.00617886939444855	0.0742642691432333	-2.39769509627182
"529"	"MNC5694718"	-0.141773901902218	-0.0345766392308944	-3.13832540641691	0.0061842029125255	0.0742642691432333	-2.39850133651415
"5463"	"MNC5702547"	-0.166998683664355	-0.113861356817223	-3.13725294292707	0.00619827631603433	0.0743523667649509	-2.40062535810951
"6167"	"MNC5702386"	0.241226659996858	0.0569064074217212	3.13620046234309	0.00621211807650551	0.0744323438939615	-2.40270965192985
"8433"	"MNC5699925"	-0.310712478477249	-0.288706375579408	-3.13572109980416	0.00621843250002106	0.0744323438939615	-2.40365891404878
"4712"	"MNC5691217"	-0.231957162978848	-0.139823526315416	-3.13407408651355	0.00624017592874005	0.0746116809854552	-2.40692018939080
"2881"	"MNC5698303"	-0.148117397811697	-0.0359812383231848	-3.13270892504021	0.00625825500549598	0.0746536153815411	-2.40962308574534
"3561"	"MNC5693596"	-0.253592563064603	-0.167152505427838	-3.13236843114668	0.00626277223572155	0.0746536153815411	-2.41029719325770
"4866"	"MNC5690004"	0.160290941894615	-0.0355146773354481	3.13227767663097	0.00626397678899121	0.0746536153815411	-2.41047686576207
"6031"	"MNC5703381"	0.197363549030211	-0.124196374735517	3.13064501232434	0.00628568547964648	0.0748315263790491	-2.41370896301923
"1583"	"MNC5694595"	-0.216250651994953	-0.149480211021722	-3.1298439071306	0.00629636436161499	0.0748778848004127	-2.41529473412949
"1760"	"MNC5699226"	-0.186480654866553	-0.089002419956179	-3.129289398235	0.00630376649994695	0.0748852175386593	-2.41639232141299
"8960"	"MNC5695236"	-0.191371169187998	-0.162309063579184	-3.12703154637845	0.00633399488868892	0.0751634060124418	-2.42086104578488
"745"	"MNC5695551"	0.191686068209829	-0.0928185604028312	3.12510386367864	0.00635991552118124	0.075389933073852	-2.42467574549523
"2584"	"MNC5694191"	-0.160524014867904	-0.0609243043156065	-3.12422912385461	0.00637171205420757	0.0754487277148442	-2.42640660246784
"6735"	"MNC5700737"	-0.160549281098484	0.0188631809107501	-3.12321610926107	0.00638540017095958	0.0754976114005938	-2.42841093269025
"5034"	"MNC5702766"	0.228764001559753	-0.0388214904606373	3.12291145470860	0.00638952238566099	0.0754976114005938	-2.42901368818671
"3997"	"MNC5702049"	0.256219434102449	-0.0723859858621959	3.12038094219243	0.00642386331463273	0.0758221984388094	-2.43401977899550
"8677"	"MNC5689170"	0.216000239481114	-0.0665751112713984	3.11931822415269	0.00643833914263357	0.0759118704894275	-2.43612187871244
"4056"	"MNC5703192"	-0.125931907428273	-0.0242990189361106	-3.11805257572239	0.0064556209644755	0.0759483862772094	-2.43862517711047
"9128"	"MNC5696152"	-0.204344353303808	-0.161771401718965	-3.11790545646837	0.00645763275852419	0.0759483862772094	-2.43891614652653
"86"	"MNC5701986"	-0.154615875446766	-0.062697369737459	-3.11716727409549	0.00646773638533691	0.0759483862772094	-2.44037606255990
"4951"	"MNC5691092"	-0.156807358272969	-0.0525477482116742	-3.11707768413375	0.00646896367348467	0.0759483862772094	-2.44055324097642
"6332"	"MNC5694903"	0.174036030640299	0.0443999364935204	3.11512134178875	0.00649582056085979	0.0761142929501392	-2.44442193847801
"904"	"MNC5693843"	0.152053584129319	0.00638414672923883	3.11504369755493	0.00649688872408764	0.0761142929501392	-2.44457547005945
"4754"	"MNC5699926"	-0.260323888454768	-0.255757239388365	-3.11367673768261	0.00651572244716158	0.0762539903784467	-2.44727831998511
"715"	"MNC5695721"	0.23958365361452	0.185999794290338	3.1123619851842	0.00653388740509053	0.0763855735196812	-2.4498776930665
"4104"	"MNC5700194"	0.223379161687336	-0.0412160721528494	3.11096639234705	0.00655322363983057	0.0765305567081166	-2.45263662664631
"4854"	"MNC5689537"	-0.1981595280124	-0.106827296738964	-3.10862697942056	0.00658576271058074	0.0768292571606438	-2.45726076916946
"7951"	"MNC5699329"	-0.245411811903729	-0.0339683922282019	-3.10696796821532	0.00660893402815194	0.0770181583259607	-2.46053954069998
"4589"	"MNC5692530"	0.160353394805727	-0.116015100719452	3.10630157749210	0.00661826396780374	0.0770455286378502	-2.46185644536528
"5745"	"MNC5690639"	0.21477989425259	0.0946916135104587	3.10427092918565	0.00664677421610475	0.0772958906732687	-2.46586897019255
"7918"	"MNC5699795"	-0.164830167583197	-0.091379003945935	-3.10369996352352	0.00665481223371277	0.0773079029592149	-2.46699708176906
"7137"	"MNC5700574"	-0.181793643077599	-0.0892677394232003	-3.10188060614847	0.0066804886723702	0.0775245772747398	-2.47059144825516
"7222"	"MNC5693949"	0.250924782783733	-0.105255686963775	3.10077992764453	0.00669606960096503	0.0775287800682174	-2.47276574415103
"383"	"MNC5690873"	-0.161205070473684	-0.129403084668940	-3.10058653871606	0.00669881084459201	0.0775287800682174	-2.47314774934320
"9034"	"MNC5701591"	0.136748068972798	0.0314758466031812	3.09936578208655	0.00671614020669815	0.0775287800682174	-2.47555901084728
"2819"	"MNC5697213"	-0.252827764552058	-0.119304777056199	-3.09779290174312	0.00673853299685467	0.0775287800682174	-2.47866547612425
"8907"	"MNC5693635"	0.370237753445258	-0.0997975811371208	3.09762517659085	0.0067409251824706	0.0775287800682174	-2.4789967149984
"3597"	"MNC5693999"	-0.191123341127585	-0.141027032319486	-3.09735374274669	0.00674479828114611	0.0775287800682174	-2.47953275858225
"8875"	"MNC5697246"	0.226659298044942	-0.00216724694284684	3.09710837076223	0.00674830138007312	0.0775287800682174	-2.48001732447121
"6179"	"MNC5696505"	-0.164233287913100	0.0351859549295182	-3.09708794292969	0.00674859310226885	0.0775287800682174	-2.48005766540181
"5253"	"MNC5694193"	-0.179558470701484	0.0384774660387448	-3.09698559881213	0.00675005482630571	0.0775287800682174	-2.48025977388856
"1317"	"MNC5694482"	-0.226546593171472	-0.147621696490018	-3.09667465499749	0.0067544977683153	0.0775287800682174	-2.48087381435246
"2827"	"MNC5698705"	-0.156552226428473	-0.0120057108182773	-3.09642082824426	0.00675812671489898	0.0775287800682174	-2.48137505172746
"8916"	"MNC5697945"	-0.134019140198411	0.0343309535805693	-3.09381534457661	0.00679548786392492	0.0778671121580774	-2.48651961691372
"7281"	"MNC5700311"	0.193245880070955	-0.0129040220970005	3.09338137738794	0.00680173034798719	0.0778671121580774	-2.48737639530678
"3285"	"MNC5700345"	0.217051233269721	-0.0709858703430983	3.09142904500542	0.00682988365392457	0.0781054971601334	-2.49123053114733
"6286"	"MNC5693967"	-0.143575629663013	0.0212168354029735	-3.09089530718918	0.00683760020079717	0.0781054971601334	-2.49228409584759
"8947"	"MNC5689476"	0.183171881313850	-0.0421235371030202	3.09046791522684	0.00684378540719908	0.0781054971601334	-2.49312771044934
"1672"	"MNC5689163"	0.274057257738442	-0.0380185554870501	3.08954762222051	0.00685712249150038	0.0781768634464857	-2.49494415482542
"8066"	"MNC5702791"	-0.192452701818791	-0.125523968207431	-3.08858952721500	0.00687103447834457	0.0782543910115468	-2.49683507934755
"3806"	"MNC5689081"	0.212211991368255	-0.0244645805914430	3.08800505527742	0.00687953486616834	0.0782543910115468	-2.49798854405508
"4408"	"MNC5701043"	0.136373416043849	0.0142422589491673	3.0876162564598	0.00688519514971113	0.0782543910115468	-2.49875581686761
"3573"	"MNC5699775"	-0.162740257642748	-0.0596606144490753	-3.08629542298745	0.00690445846835169	0.0783925963546597	-2.50136224165976
"4569"	"MNC5694808"	0.283848683956150	0.00253459267327894	3.08398568856799	0.00693827115189731	0.0786551472084748	-2.50591946305784
"10924"	"MNC5699047"	-0.157465710628936	-0.0085372102293542	-3.08374274832277	0.00694183702256746	0.0786551472084748	-2.50639875037346
"532"	"MNC5701785"	-0.131222249044835	-0.0583580761058508	-3.08045610630745	0.00699025512102198	0.079122518477537	-2.5128819761379
"4082"	"MNC5697015"	-0.217418353948547	0.0498375596224334	-3.0787218047305	0.00701593769224831	0.0792183710586991	-2.51630240838279
"8558"	"MNC5697635"	-0.187086505734206	-0.0319120765429902	-3.07866217452934	0.00701682237381769	0.0792183710586991	-2.51642000454051
"6731"	"MNC5690070"	0.18444144170045	-0.14649541375657	3.07843067520291	0.00702025796442622	0.0792183710586991	-2.51687653713942
"7339"	"MNC5691490"	-0.171879298858934	-0.0217407604373453	-3.07628220901047	0.00705222122802782	0.079435270069539	-2.52111307732405
"1670"	"MNC5699354"	-0.177643746045847	-0.158405617120959	-3.07617130655758	0.00705387501523634	0.079435270069539	-2.52133174603100
"7100"	"MNC5700088"	-0.199182404834822	-0.121595066325010	-3.0733822215352	0.00709559124268567	0.0798235932255648	-2.52683043556504
"4291"	"MNC5694029"	-0.175189007981178	0.110138963325342	-3.0724949307111	0.007108913011473	0.079868094259284	-2.5285794862817
"4328"	"MNC5693738"	0.233495777065859	-0.0137674265213136	3.07184306889992	0.00711871566023132	0.079868094259284	-2.52986437742815
"10488"	"MNC5695170"	-0.183453903910068	-0.0876159186112423	-3.07167414179310	0.00712125813257842	0.079868094259284	-2.530197340806
"9227"	"MNC5700424"	0.461746734295339	0.00458986906573014	3.07073854050399	0.00713535570503843	0.0799449599602072	-2.53204137732908
"2909"	"MNC5702597"	-0.167836375395368	-0.00497476181664001	-3.07010558013288	0.00714490860327985	0.0799708025819436	-2.53328884427170
"9622"	"MNC5694463"	-0.163803429685757	-0.139446205007900	-3.06737552094182	0.00718625549718881	0.0802396094725961	-2.53866867139018
"10381"	"MNC5691158"	0.211615416682109	-0.162383807084239	3.06717269401073	0.00718933665568972	0.0802396094725961	-2.53906831484394
"5732"	"MNC5687258"	0.209683157260605	-0.0154956065090523	3.06708053867399	0.00719073702142058	0.0802396094725961	-2.53924989258977
"9766"	"MNC5703583"	0.129711412403898	-0.00480381645941562	3.06508826173632	0.00722107647028304	0.0804967676020643	-2.54317504736366
"5360"	"MNC5690605"	-0.210397043910501	-0.192721485351477	-3.06391984555068	0.0072389280041099	0.0806143384998556	-2.54547676155271
"8665"	"MNC5700753"	-0.179769751030645	-0.123854792799787	-3.06252925756672	0.00726023028817406	0.0807383678990417	-2.54821586907812
"1943"	"MNC5694474"	-0.169730633790573	-0.0865997071040279	-3.06223816347871	0.00726469729283693	0.0807383678990417	-2.54878921343780
"83"	"MNC5694990"	-0.157147544342492	-0.104412752167283	-3.06151091171582	0.00727586914751573	0.080747865791978	-2.55022156521457
"3301"	"MNC5694352"	-0.189925996259851	-0.0560578568118031	-3.06123022802552	0.00728018543521368	0.080747865791978	-2.55077436135127
"10407"	"MNC5694955"	0.282924558574017	-0.167773577617291	3.06021201050718	0.0072958643952502	0.08075317093875	-2.55277960127041
"2439"	"MNC5689740"	-0.156072679798093	0.0709717299194375	-3.06001509724681	0.00729890036424181	0.08075317093875	-2.55316737653217
"5936"	"MNC5690225"	-0.193684602863928	0.127500745853639	-3.05977424258164	0.00730261549446108	0.08075317093875	-2.55364167613105
"3635"	"MNC5698687"	-0.164038517733053	0.0299329692241835	-3.05916302944039	0.00731205163390806	0.0807765784102196	-2.55484525868591
"1987"	"MNC5699802"	-0.16944132937997	-0.0652464002382484	-3.05582331463335	0.0073638225710491	0.0812103965634711	-2.561420704782
"8099"	"MNC5702444"	-0.164571878411625	-0.105993395914328	-3.05554981152344	0.00736807816660789	0.0812103965634711	-2.56195911879818
"5792"	"MNC5697868"	-0.203247452912872	-0.0378622123629545	-3.05501595632633	0.00737639166884903	0.0812103965634711	-2.56301002446356
"8599"	"MNC5698613"	0.251307349194695	-0.113339942911429	3.05468480334032	0.00738155318774475	0.0812103965634711	-2.56366188412532
"6523"	"MNC5691883"	0.201860630327301	-0.0456386480337772	3.05390185492573	0.0073937706821218	0.0812103965634711	-2.56520301480675
"5690"	"MNC5688502"	-0.152472225709623	-0.0980400808450096	-3.05376546873780	0.00739590093917584	0.0812103965634711	-2.56547146327166
"2845"	"MNC5697026"	-0.191590675251861	0.179751194591573	-3.05332195597911	0.00740283245223378	0.0812103965634711	-2.56634440788299
"4605"	"MNC5696937"	0.236113422200085	0.0564245568988753	3.05269536405761	0.0074126360851857	0.0812291291892779	-2.56757764606870
"10574"	"MNC5698895"	0.298547220867229	-0.135288156467910	3.0522724091252	0.00741926080308011	0.0812291291892779	-2.56841005782736
"9980"	"MNC5702690"	-0.172857745692896	-0.13273635282863	-3.05078323394797	0.00744263180774257	0.0814042464125342	-2.57134066057242
"1436"	"MNC5694230"	0.219705611795918	0.142860984929371	3.05006049667160	0.00745400034312658	0.081447869095787	-2.57276283690679
"4983"	"MNC5702135"	0.129588579571255	-0.0267803891456653	3.04713758851392	0.00750015075579702	0.0817006713249656	-2.57851359462445
"10676"	"MNC5692674"	-0.187959847486989	-0.0807417304826777	-3.04713353510044	0.00750021494970234	0.0817006713249656	-2.57852156869459
"8167"	"MNC5695269"	-0.18668439561841	-0.0532194719358562	-3.04665839424114	0.00750774348075525	0.0817006713249656	-2.57945627074804
